"title Atlantic Walrus Shafer, cluster 2 = all other populations"								
Orr16								
Orr7								
Orr11								
Hgdii								
Hg3.6								
Pop								
548	,	6666	6470	5050	2121	2525		
549	,	6666	7070	5050	2121	2525		
550	,	6666	6270	5050	2121	2531		
551	,	5870	7070	5054	2121	3131		
552	,	6470	6270	5050	2121	2525		
553	,	6668	6266	5052	2125	2525		
554	,	6060	6468	5058	2121	2525		
555	,	5866	5858	5050	2121	2525		
556	,	5866	7076	5258	2123	2525		
557	,	5866	7076	5056	1721	2525		
558	,	5872	6872	5056	2121	2525		
559	,	5866	5870	5050	2121	2525		
560	,	6670	6676	5056	2121	2531		
561	,	6070	5870	5058	2123	2525		
562	,	6666	6270	5056	2121	2525		
563	,	6670	5858	5258	2121	2531		
564	,	5864	6870	5050	2121	2525		
565	,	5864	5870	5050	2121	2525		
566	,	6472	6270	5052	2121	2531		
567	,	5870	6870	5050	2121	2525		
568	,	6666	6670	5254	1721	2525		
569	,	5870	6870	5050	2121	2525		
570	,	6672	6674	5050	2121	2525		
571	,	5872	5870	5052	2121	2531		
572	,	6466	6870	5056	2121	2525		
573	,	5858	6468	5454	2121	2525		
574	,	5858	7676	5052	2123	2525		
575	,	5858	7076	5052	2121	2525		
576	,	7072	6876	5256	2121	2525		
577	,	5672	7676	5052	2123	2531		
578	,	5872	6276	5052	2535	2525		
579	,	7072	7070	5050	2123	2525		
580	,	5858	6670	5050	2125	2525		
581	,	6670	7070	5050	2121	2525		
582	,	5864	6674	5252	2121	2525		
583	,	5866	5868	5052	2125	2525		
584	,	6468	5868	5050	1721	2531		
585	,	5872	6268	5254	2121	2525		
586	,	6470	5870	5050	2121	2531		
587	,	6070	6668	5050	2121	2525		
588	,	5870	6868	5058	2121	2525		
589	,	6064	6870	5050	2121	2531		
590	,	6670	6668	0000	0000	2525		
591	,	5860	0000	5050	2121	2531		
592	,	5858	6676	5050	0000	2525		
593	,	6670	5868	5056	0000	2525		
594	,	5864	5864	5050	2123	2525		
595	,	5872	5866	5050	2121	2531		
596	,	5864	7070	5050	2121	2525		
597	,	5864	0000	5256	2125	2525		
598	,	6072	6668	5256	2121	2525		
599	,	6064	5868	5052	2121	2525		
600	,	5858	5858	5256	2121	2525		
601	,	7070	5858	5050	2121	2525		
602	,	5864	6876	5050	2121	2525		
603	,	5858	5870	5058	2121	2525		
604	,	7072	6668	5050	2121	2531		
605	,	5872	5868	5050	2121	2531		
606	,	5870	6666	5058	2121	2525		
607	,	5864	5866	5050	2121	2531		
608	,	5858	5858	5054	2121	2531		
609	,	5858	6670	5050	2121	2525		
610	,	5870	6668	5058	2121	2531		
611	,	6470	6676	5050	2121	2531		
612	,	5858	5670	4854	2525	2525		
613	,	5860	6270	5050	2121	3131		
614	,	5866	5876	5656	2121	2525		
615	,	5858	6676	5656	2121	2525		
616	,	5858	6676	5050	2125	2525		
617	,	6670	6666	5050	2121	2525		
618	,	6470	6670	5050	2125	2531		
619	,	6060	6668	5050	2121	3131		
620	,	6070	5870	5056	2125	2525		
621	,	5872	6868	5050	2121	2531		
622	,	5864	6870	5050	2125	2525		
623	,	5866	5866	5256	2121	2525
